type,name,latitude,longitude,country,region,sub_region,description,forecast,telegram_link
Surf Spot,Anse Salabouelle,16.32681149,-61.30528808,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@16.32681149,-61.30528808,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,16.32681149,-61.30528808,15""}]",
Surf Spot,Bronte Reef,-33.90381459,151.26992583,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.90381459,151.26992583,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.90381459,151.26992583,15""}]",
Surf Spot,Flynn's Beach,-31.44239433,152.92743444,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-31.44239433,152.92743444,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-31.44239433,152.92743444,15""}]",
Surf Spot,Pavones,8.39285023,-83.13937068,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@8.39285023,-83.13937068,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,8.39285023,-83.13937068,15""}]",
Surf Spot,Ibii,31.70884688,131.46047115,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@31.70884688,131.46047115,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,31.70884688,131.46047115,15""}]",
Surf Spot,Pico Grande,10.30276974,-85.84113836,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@10.30276974,-85.84113836,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,10.30276974,-85.84113836,15""}]",
Surf Spot,Fraserburgh,57.68185311,-1.9969368,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@57.68185311,-1.9969368,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,57.68185311,-1.9969368,15""}]",
Surf Spot,Farol da Barra,-13.00999359,-38.53360176,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-13.00999359,-38.53360176,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-13.00999359,-38.53360176,15""}]",
Surf Spot,Cagalhotos,40.99758528,-8.64839673,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.99758528,-8.64839673,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.99758528,-8.64839673,15""}]",
Surf Spot,Radz,21.70340922,-158.01054239,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@21.70340922,-158.01054239,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,21.70340922,-158.01054239,15""}]",
Surf Spot,Bajamar,28.5572,-16.34035,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@28.5572,-16.34035,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,28.5572,-16.34035,15""}]",
Surf Spot,Vaucotte,49.73793279,0.2905798,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@49.73793279,0.2905798,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,49.73793279,0.2905798,15""}]",
Surf Spot,staberhuk,54.40194653,11.31140113,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@54.40194653,11.31140113,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,54.40194653,11.31140113,15""}]",
Surf Spot,philipp's ,15.37322309,-61.25122547,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@15.37322309,-61.25122547,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,15.37322309,-61.25122547,15""}]",
Surf Spot,Cantinho da Baia,39.36967258,-9.33979511,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@39.36967258,-9.33979511,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,39.36967258,-9.33979511,15""}]",
Surf Spot,Piqueros,-1.59778863,-80.84564209,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-1.59778863,-80.84564209,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-1.59778863,-80.84564209,15""}]",
Surf Spot,BidartII,43.45606536,-1.58205807,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.45606536,-1.58205807,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.45606536,-1.58205807,15""}]",
Surf Spot,The Baan,22.58617793,88.34717453,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@22.58617793,88.34717453,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,22.58617793,88.34717453,15""}]",
Surf Spot,Ponto,33.09666491,-117.31593847,US,CA,Oceanside Carlsbad Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.09666491,-117.31593847,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.09666491,-117.31593847,15""}]",
Surf Spot,Ala Moana Courts,21.29065393,-157.85409987,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@21.29065393,-157.85409987,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,21.29065393,-157.85409987,15""}]",
Surf Spot,El Segundo Beach Jetty,33.91163253,-118.4273386,US,CA,Manhattan and El Segundo,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.91163253,-118.4273386,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.91163253,-118.4273386,15""}]",
Surf Spot,Bethune,28.95080895,-80.83869785,US,Florida,Daytona Beaches,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@28.95080895,-80.83869785,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,28.95080895,-80.83869785,15""}]",
Surf Spot,Praia da Vagueira,40.5585802,-8.77193928,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@40.5585802,-8.77193928,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,40.5585802,-8.77193928,15""}]",
Surf Spot,La Nord,43.6649535,-1.44545317,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.6649535,-1.44545317,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.6649535,-1.44545317,15""}]",
Surf Spot,Donkey Bay,-22.9340493,14.42333221,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-22.9340493,14.42333221,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-22.9340493,14.42333221,15""}]",
Surf Spot,Kuna An,9.58869015,-78.88857365,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.58869015,-78.88857365,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.58869015,-78.88857365,15""}]",
Surf Spot,BarrtrÃ¡,52.91682108,-9.36670303,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@52.91682108,-9.36670303,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,52.91682108,-9.36670303,15""}]",
Surf Spot,Raupo Bay,-43.66259407,173.03973198,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-43.66259407,173.03973198,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-43.66259407,173.03973198,15""}]",
Surf Spot,Boscombe Pier,50.7187974,-1.84360027,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@50.7187974,-1.84360027,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,50.7187974,-1.84360027,15""}]",
Surf Spot,Super Suck,-8.93594856,116.74415588,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-8.93594856,116.74415588,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-8.93594856,116.74415588,15""}]",
Surf Spot,Playa Amarillo,11.39808616,-86.03814125,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@11.39808616,-86.03814125,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,11.39808616,-86.03814125,15""}]",
Surf Spot,Fukushimaku,31.45501184,131.1932373,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@31.45501184,131.1932373,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,31.45501184,131.1932373,15""}]",
Surf Spot,Pyramids,-32.60308473,115.62852859,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-32.60308473,115.62852859,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-32.60308473,115.62852859,15""}]",
Surf Spot,"Pegnitz, Fuchsloch",49.46627287,11.02601409,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@49.46627287,11.02601409,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,49.46627287,11.02601409,15""}]",
Surf Spot,Chapadmalal,-38.20696016,-57.68817902,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.20696016,-57.68817902,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.20696016,-57.68817902,15""}]",
Surf Spot,Second Beach Tannum Sands,-23.9428887,151.3723594,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-23.9428887,151.3723594,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-23.9428887,151.3723594,15""}]",
Surf Spot,Lunada Bay,33.7713351,-118.42602968,US,CA,Redondo Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.7713351,-118.42602968,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.7713351,-118.42602968,15""}]",
Surf Spot,Bradenton- twin piers,27.459903,-82.69705832,US,Florida,Bay Side Florida,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@27.459903,-82.69705832,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,27.459903,-82.69705832,15""}]",
Surf Spot,Paco illescas,-2.19983631,-80.95694304,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-2.19983631,-80.95694304,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-2.19983631,-80.95694304,15""}]",
Surf Spot,Beau Vallon Beach,-4.61056138,55.42851448,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-4.61056138,55.42851448,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-4.61056138,55.42851448,15""}]",
Surf Spot,Las Flores,13.16996296,-88.11532974,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@13.16996296,-88.11532974,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,13.16996296,-88.11532974,15""}]",
Surf Spot,Tombstones,-23.8812858,113.48773956,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-23.8812858,113.48773956,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-23.8812858,113.48773956,15""}]",
Surf Spot,Imgieba,35.96758682,14.3816185,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@35.96758682,14.3816185,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,35.96758682,14.3816185,15""}]",
Surf Spot,Portete,0.48746973,-80.04932642,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@0.48746973,-80.04932642,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,0.48746973,-80.04932642,15""}]",
Surf Spot,Molas,55.73162304,21.0834235,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@55.73162304,21.0834235,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,55.73162304,21.0834235,15""}]",
Surf Spot,Terry's Cove,30.2688574,-87.57958531,US,Florida,Pan Handle,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@30.2688574,-87.57958531,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,30.2688574,-87.57958531,15""}]",
Surf Spot,Copeys left,-33.601931,115.10762215,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.601931,115.10762215,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.601931,115.10762215,15""}]",
Surf Spot,'t Zwin,51.37092307,3.36284637,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.37092307,3.36284637,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.37092307,3.36284637,15""}]",
Surf Spot,Pelican Beach,41.86930517,-124.2162323,US,CA,Cresent City Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@41.86930517,-124.2162323,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,41.86930517,-124.2162323,15""}]",
Surf Spot,Elliots Bay,-35.27452882,174.29191589,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.27452882,174.29191589,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.27452882,174.29191589,15""}]",
Surf Spot,Gerickes back reef,-34.03580403,22.75835037,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.03580403,22.75835037,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.03580403,22.75835037,15""}]",
Surf Spot,Werri Beach,-34.74083667,150.833745,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.74083667,150.833745,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.74083667,150.833745,15""}]",
Surf Spot,Portonovo ( Ancona ) (la nave),43.56472036,13.58974457,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.56472036,13.58974457,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.56472036,13.58974457,15""}]",
Surf Spot,Les Conches,46.38961398,-1.49332523,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.38961398,-1.49332523,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.38961398,-1.49332523,15""}]",
Surf Spot,Riozinho,-27.68552321,-48.47959757,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-27.68552321,-48.47959757,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-27.68552321,-48.47959757,15""}]",
Surf Spot,Power Plant,21.35593719,-158.12950373,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@21.35593719,-158.12950373,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,21.35593719,-158.12950373,15""}]",
Surf Spot,Cacimbinhas,-6.21153011,-35.07750034,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-6.21153011,-35.07750034,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-6.21153011,-35.07750034,15""}]",
Surf Spot,Almoxarife,38.555549,-28.60865593,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.555549,-28.60865593,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.555549,-28.60865593,15""}]",
Surf Spot,Gully's,9.57062084,-84.59884644,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@9.57062084,-84.59884644,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,9.57062084,-84.59884644,15""}]",
Surf Spot,Margaret,47.12422899,-2.2162959,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@47.12422899,-2.2162959,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,47.12422899,-2.2162959,15""}]",
Surf Spot,Praia da Vitoria,38.71925227,-27.06046343,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.71925227,-27.06046343,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.71925227,-27.06046343,15""}]",
Surf Spot,The Wedge,36.95110019,-122.02834904,US,CA,Santa Cruz,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@36.95110019,-122.02834904,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,36.95110019,-122.02834904,15""}]",
Surf Spot,el tablon,19.7529715,-70.52698231,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@19.7529715,-70.52698231,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,19.7529715,-70.52698231,15""}]",
Surf Spot,El Pinar,-34.7997649,-55.87311745,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.7997649,-55.87311745,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.7997649,-55.87311745,15""}]",
Surf Spot,Los Locos,43.43869544,-4.04775381,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.43869544,-4.04775381,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.43869544,-4.04775381,15""}]",
Surf Spot,Green Point,-30.24721387,30.78335881,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-30.24721387,30.78335881,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-30.24721387,30.78335881,15""}]",
Surf Spot,Del Morida,34.5413611,-120.55255506,US,CA,Vandenburg,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@34.5413611,-120.55255506,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,34.5413611,-120.55255506,15""}]",
Surf Spot,Hapuna,19.99202235,-155.82651615,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@19.99202235,-155.82651615,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,19.99202235,-155.82651615,15""}]",
Surf Spot,Maasvlakte,51.93585165,3.97481918,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@51.93585165,3.97481918,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,51.93585165,3.97481918,15""}]",
Surf Spot,Weligama,5.97309508,80.43047905,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@5.97309508,80.43047905,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,5.97309508,80.43047905,15""}]",
Surf Spot,Kings Beach,-26.79699122,153.14902782,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-26.79699122,153.14902782,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-26.79699122,153.14902782,15""}]",
Surf Spot,Locquirec,48.69492633,-3.65046501,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.69492633,-3.65046501,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.69492633,-3.65046501,15""}]",
Surf Spot,Davenport,37.00940688,-122.19165802,US,CA,Davenport Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@37.00940688,-122.19165802,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,37.00940688,-122.19165802,15""}]",
Surf Spot,Bannister Head Suck Rock,-35.32119188,150.48461795,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.32119188,150.48461795,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.32119188,150.48461795,15""}]",
Surf Spot,Chaungtha Beach Burma - Brother sister twin pagoda ,16.98963587,94.45306242,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@16.98963587,94.45306242,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,16.98963587,94.45306242,15""}]",
Surf Spot,Wilderness Beach,-33.99731567,22.56857872,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.99731567,22.56857872,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.99731567,22.56857872,15""}]",
Surf Spot,Pipes & Turbos,33.78263407,-118.42297196,US,CA,Redondo Region,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.78263407,-118.42297196,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.78263407,-118.42297196,15""}]",
Surf Spot,Gongs,23.82568871,121.58553779,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@23.82568871,121.58553779,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,23.82568871,121.58553779,15""}]",
Surf Spot,Mchinga outer left,-9.71629146,39.75394636,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-9.71629146,39.75394636,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-9.71629146,39.75394636,15""}]",
Surf Spot,Gregs Point,-33.63644191,151.33137524,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.63644191,151.33137524,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.63644191,151.33137524,15""}]",
Surf Spot,Port Ginesta,41.25920263,1.93048239,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@41.25920263,1.93048239,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,41.25920263,1.93048239,15""}]",
Surf Spot,Magna Tubes,-34.03818675,24.9329567,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.03818675,24.9329567,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.03818675,24.9329567,15""}]",
Surf Spot,Targha,35.38527136,-4.99277115,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@35.38527136,-4.99277115,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,35.38527136,-4.99277115,15""}]",
Surf Spot,La Mata,38.00899607,-0.65126181,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@38.00899607,-0.65126181,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,38.00899607,-0.65126181,15""}]",
Surf Spot,Tabatinga,-6.06886586,-35.09719849,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-6.06886586,-35.09719849,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-6.06886586,-35.09719849,15""}]",
Surf Spot,5 rocks,26.33154728,127.74185121,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@26.33154728,127.74185121,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,26.33154728,127.74185121,15""}]",
Surf Spot,grannys,-38.39481884,142.49550819,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-38.39481884,142.49550819,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-38.39481884,142.49550819,15""}]",
Surf Spot,Bicentenial Park,29.33916175,-81.06213927,US,Florida,Daytona Beaches,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@29.33916175,-81.06213927,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,29.33916175,-81.06213927,15""}]",
Surf Spot,Whiskey Creek,48.15583722,-123.78064156,US,OR,Olympic Coast,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@48.15583722,-123.78064156,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,48.15583722,-123.78064156,15""}]",
Surf Spot,Diggers Beach,-30.27326337,153.14514399,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-30.27326337,153.14514399,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-30.27326337,153.14514399,15""}]",
Surf Spot,Point Picquet,-33.56600049,115.08401871,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-33.56600049,115.08401871,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-33.56600049,115.08401871,15""}]",
Surf Spot,Odd Persson-bay,56.27990127,12.49403,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@56.27990127,12.49403,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,56.27990127,12.49403,15""}]",
Surf Spot,Conjola Beach,-35.28178092,150.49209595,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-35.28178092,150.49209595,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-35.28178092,150.49209595,15""}]",
Surf Spot,Trois Bassins Reef,-21.11070539,55.25067329,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-21.11070539,55.25067329,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-21.11070539,55.25067329,15""}]",
Surf Spot,Portrush,55.20512876,-6.65211439,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@55.20512876,-6.65211439,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,55.20512876,-6.65211439,15""}]",
Surf Spot,Capbreton - Le Prevent,43.65057817,-1.44667625,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@43.65057817,-1.44667625,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,43.65057817,-1.44667625,15""}]",
Surf Spot,Hout Bay Harbour Wall,-34.04759249,18.34918499,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.04759249,18.34918499,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.04759249,18.34918499,15""}]",
Surf Spot,The Barracks,24.61014177,121.86530828,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@24.61014177,121.86530828,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,24.61014177,121.86530828,15""}]",
Surf Spot,Los Pesqueros,-34.00395556,-53.52996667,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@-34.00395556,-53.52996667,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,-34.00395556,-53.52996667,15""}]",
Surf Spot,Pepsi,33.60039398,-7.66905785,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@33.60039398,-7.66905785,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,33.60039398,-7.66905785,15""}]",
Surf Spot,La Sauzaie,46.63641342,-1.89245939,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@46.63641342,-1.89245939,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,46.63641342,-1.89245939,15""}]",
Surf Spot,Cokes,4.37037437,73.65509033,,,,,"[{""name"":""Google Maps"",""url"":""https://www.google.com/maps/@4.37037437,73.65509033,16z""},{""name"":""Windy"",""url"":""https://www.windy.com/-Waves-waves?waves,4.37037437,73.65509033,15""}]",
